feature,formula,intensity,sample_name,orbitrap_id,sample_type,site,transect_location,horizon,HC,OC,C,H,N,O,S,P,AImod,NOSC,DBE_AI,DBE,DBE_C,Class,Class_detailed,Class_chem
X36148_POS_3_213.123,C10 H16 O3 N2,127.3363021,COMP_13,C13_MSM_W_O,MSM-wetland-O,MSM,wetland,O,1.6,0.3,10,16,2,3,0,0,0.0769,-0.4,-1,4,-0.1,aliphatic,aliphatic+N,lipid
X36148_POS_3_213.123,C10 H16 O3 N2,0.051188198,COMP_32,C32_OWC_T_A,OWC-transition-A,OWC,transition,A,1.6,0.3,10,16,2,3,0,0,0.0769,-0.4,-1,4,-0.1,aliphatic,aliphatic+N,lipid
X36148_POS_3_213.123,C10 H16 O3 N2,3.175747853,COMP_11,C11_MSM_W_O,MSM-wetland-O,MSM,wetland,O,1.6,0.3,10,16,2,3,0,0,0.0769,-0.4,-1,4,-0.1,aliphatic,aliphatic+N,lipid
X36148_POS_3_213.123,C10 H16 O3 N2,0.151462501,COMP_33,C33_OWC_T_A,OWC-transition-A,OWC,transition,A,1.6,0.3,10,16,2,3,0,0,0.0769,-0.4,-1,4,-0.1,aliphatic,aliphatic+N,lipid
X36148_POS_3_213.123,C10 H16 O3 N2,2.067739886,COMP_15,C15_MSM_W_O,MSM-wetland-O,MSM,wetland,O,1.6,0.3,10,16,2,3,0,0,0.0769,-0.4,-1,4,-0.1,aliphatic,aliphatic+N,lipid
X36148_POS_3_213.123,C10 H16 O3 N2,1.449114528,COMP_12,C12_MSM_W_O,MSM-wetland-O,MSM,wetland,O,1.6,0.3,10,16,2,3,0,0,0.0769,-0.4,-1,4,-0.1,aliphatic,aliphatic+N,lipid
X36148_POS_3_213.123,C10 H16 O3 N2,0.245953208,COMP_34,C34_OWC_T_A,OWC-transition-A,OWC,transition,A,1.6,0.3,10,16,2,3,0,0,0.0769,-0.4,-1,4,-0.1,aliphatic,aliphatic+N,lipid
X36148_POS_3_213.123,C10 H16 O3 N2,59.52983124,COMP_40,C40_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.6,0.3,10,16,2,3,0,0,0.0769,-0.4,-1,4,-0.1,aliphatic,aliphatic+N,lipid
X36148_POS_3_213.123,C10 H16 O3 N2,9.71709594,COMP_38,C38_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.6,0.3,10,16,2,3,0,0,0.0769,-0.4,-1,4,-0.1,aliphatic,aliphatic+N,lipid
X36148_POS_3_213.123,C10 H16 O3 N2,50.34364638,COMP_31,C31_OWC_T_A,OWC-transition-A,OWC,transition,A,1.6,0.3,10,16,2,3,0,0,0.0769,-0.4,-1,4,-0.1,aliphatic,aliphatic+N,lipid
X36148_POS_3_213.123,C10 H16 O3 N2,1.636001757,COMP_37,C37_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.6,0.3,10,16,2,3,0,0,0.0769,-0.4,-1,4,-0.1,aliphatic,aliphatic+N,lipid
X36148_POS_3_213.123,C10 H16 O3 N2,0.051283715,COMP_36,C36_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.6,0.3,10,16,2,3,0,0,0.0769,-0.4,-1,4,-0.1,aliphatic,aliphatic+N,lipid
X36150_POS_3_225.123,C11 H16 O3 N2,0.570677501,COMP_11,C11_MSM_W_O,MSM-wetland-O,MSM,wetland,O,1.454545455,0.272727273,11,16,2,3,0,0,0.2,-0.3636,0,5,0,unsaturated/lignin,unsaturated/lignin,lignin
X36150_POS_3_225.123,C11 H16 O3 N2,1.090591831,COMP_40,C40_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.454545455,0.272727273,11,16,2,3,0,0,0.2,-0.3636,0,5,0,unsaturated/lignin,unsaturated/lignin,lignin
X36150_POS_3_225.123,C11 H16 O3 N2,5.308330425,COMP_14,C14_MSM_W_O,MSM-wetland-O,MSM,wetland,O,1.454545455,0.272727273,11,16,2,3,0,0,0.2,-0.3636,0,5,0,unsaturated/lignin,unsaturated/lignin,lignin
X36150_POS_3_225.123,C11 H16 O3 N2,0.283240333,COMP_12,C12_MSM_W_O,MSM-wetland-O,MSM,wetland,O,1.454545455,0.272727273,11,16,2,3,0,0,0.2,-0.3636,0,5,0,unsaturated/lignin,unsaturated/lignin,lignin
X36150_POS_3_225.123,C11 H16 O3 N2,0.618793594,COMP_36,C36_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.454545455,0.272727273,11,16,2,3,0,0,0.2,-0.3636,0,5,0,unsaturated/lignin,unsaturated/lignin,lignin
X36150_POS_3_225.123,C11 H16 O3 N2,1.563072902,COMP_13,C13_MSM_W_O,MSM-wetland-O,MSM,wetland,O,1.454545455,0.272727273,11,16,2,3,0,0,0.2,-0.3636,0,5,0,unsaturated/lignin,unsaturated/lignin,lignin
X36150_POS_3_225.123,C11 H16 O3 N2,0.520967033,COMP_15,C15_MSM_W_O,MSM-wetland-O,MSM,wetland,O,1.454545455,0.272727273,11,16,2,3,0,0,0.2,-0.3636,0,5,0,unsaturated/lignin,unsaturated/lignin,lignin
X36150_POS_3_225.123,C11 H16 O3 N2,1.0331457,COMP_37,C37_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.454545455,0.272727273,11,16,2,3,0,0,0.2,-0.3636,0,5,0,unsaturated/lignin,unsaturated/lignin,lignin
X36150_POS_3_225.123,C11 H16 O3 N2,0.139383577,COMP_38,C38_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.454545455,0.272727273,11,16,2,3,0,0,0.2,-0.3636,0,5,0,unsaturated/lignin,unsaturated/lignin,lignin
X36153_POS_3_236.092,C12 H13 O4 N1,0.729022111,COMP_37,C37_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.083333333,0.333333333,12,13,1,4,0,0,0.4444,-0.1667,2,7,0.1667,unsaturated/lignin,unsaturated/lignin,lignin
X36153_POS_3_236.092,C12 H13 O4 N1,1.478859033,COMP_36,C36_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.083333333,0.333333333,12,13,1,4,0,0,0.4444,-0.1667,2,7,0.1667,unsaturated/lignin,unsaturated/lignin,lignin
X36153_POS_3_236.092,C12 H13 O4 N1,1.669689099,COMP_38,C38_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.083333333,0.333333333,12,13,1,4,0,0,0.4444,-0.1667,2,7,0.1667,unsaturated/lignin,unsaturated/lignin,lignin
X36153_POS_3_236.092,C12 H13 O4 N1,454.200438,COMP_40,C40_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.083333333,0.333333333,12,13,1,4,0,0,0.4444,-0.1667,2,7,0.1667,unsaturated/lignin,unsaturated/lignin,lignin
X36191_POS_5_118.123,C6 H15 O1 N1,0.11790026,COMP_40,C40_OWC_W_A,OWC-wetland-A,OWC,wetland,A,2.5,0.166666667,6,15,1,1,0,0,-0.3333,-1.6667,-2,0,-0.3333,aliphatic,lipid,lipid
X36191_POS_5_118.123,C6 H15 O1 N1,0.027826865,COMP_22,C22_MSM_T_B,MSM-transition-B,MSM,transition,B,2.5,0.166666667,6,15,1,1,0,0,-0.3333,-1.6667,-2,0,-0.3333,aliphatic,lipid,lipid
X36191_POS_5_118.123,C6 H15 O1 N1,0.018886877,COMP_25,C25_MSM_T_B,MSM-transition-B,MSM,transition,B,2.5,0.166666667,6,15,1,1,0,0,-0.3333,-1.6667,-2,0,-0.3333,aliphatic,lipid,lipid
X36191_POS_5_118.123,C6 H15 O1 N1,0.030973159,COMP_38,C38_OWC_W_A,OWC-wetland-A,OWC,wetland,A,2.5,0.166666667,6,15,1,1,0,0,-0.3333,-1.6667,-2,0,-0.3333,aliphatic,lipid,lipid
X36191_POS_5_118.123,C6 H15 O1 N1,0.492859663,COMP_21,C21_MSM_T_B,MSM-transition-B,MSM,transition,B,2.5,0.166666667,6,15,1,1,0,0,-0.3333,-1.6667,-2,0,-0.3333,aliphatic,lipid,lipid
X36191_POS_5_118.123,C6 H15 O1 N1,0.020157945,COMP_37,C37_OWC_W_A,OWC-wetland-A,OWC,wetland,A,2.5,0.166666667,6,15,1,1,0,0,-0.3333,-1.6667,-2,0,-0.3333,aliphatic,lipid,lipid
X36191_POS_5_118.123,C6 H15 O1 N1,0.142452852,COMP_23,C23_MSM_T_B,MSM-transition-B,MSM,transition,B,2.5,0.166666667,6,15,1,1,0,0,-0.3333,-1.6667,-2,0,-0.3333,aliphatic,lipid,lipid
X36191_POS_5_118.123,C6 H15 O1 N1,6.431949324,COMP_36,C36_OWC_W_A,OWC-wetland-A,OWC,wetland,A,2.5,0.166666667,6,15,1,1,0,0,-0.3333,-1.6667,-2,0,-0.3333,aliphatic,lipid,lipid
X36232_POS_9_102.055,C4 H7 O2 N1,0.189418032,COMP_23,C23_MSM_T_B,MSM-transition-B,MSM,transition,B,1.75,0.5,4,7,1,2,0,0,0,0,-1,2,-0.25,aliphatic,aliphatic+N,protein
X36232_POS_9_102.055,C4 H7 O2 N1,0.0862112,COMP_42,C42_OWC_U_B,OWC-upland-B,OWC,upland,B,1.75,0.5,4,7,1,2,0,0,0,0,-1,2,-0.25,aliphatic,aliphatic+N,protein
X36232_POS_9_102.055,C4 H7 O2 N1,0.11259941,COMP_41,C41_OWC_U_B,OWC-upland-B,OWC,upland,B,1.75,0.5,4,7,1,2,0,0,0,0,-1,2,-0.25,aliphatic,aliphatic+N,protein
X36232_POS_9_102.055,C4 H7 O2 N1,0.102328098,COMP_22,C22_MSM_T_B,MSM-transition-B,MSM,transition,B,1.75,0.5,4,7,1,2,0,0,0,0,-1,2,-0.25,aliphatic,aliphatic+N,protein
X36232_POS_9_102.055,C4 H7 O2 N1,0.018426257,COMP_44,C44_OWC_U_B,OWC-upland-B,OWC,upland,B,1.75,0.5,4,7,1,2,0,0,0,0,-1,2,-0.25,aliphatic,aliphatic+N,protein
X36232_POS_9_102.055,C4 H7 O2 N1,0.016998624,COMP_45,C45_OWC_U_B,OWC-upland-B,OWC,upland,B,1.75,0.5,4,7,1,2,0,0,0,0,-1,2,-0.25,aliphatic,aliphatic+N,protein
X36232_POS_9_102.055,C4 H7 O2 N1,0.049013396,COMP_21,C21_MSM_T_B,MSM-transition-B,MSM,transition,B,1.75,0.5,4,7,1,2,0,0,0,0,-1,2,-0.25,aliphatic,aliphatic+N,protein
X36232_POS_9_102.055,C4 H7 O2 N1,0.020955014,COMP_25,C25_MSM_T_B,MSM-transition-B,MSM,transition,B,1.75,0.5,4,7,1,2,0,0,0,0,-1,2,-0.25,aliphatic,aliphatic+N,protein
X36232_POS_9_102.055,C4 H7 O2 N1,14.3282653,COMP_43,C43_OWC_U_B,OWC-upland-B,OWC,upland,B,1.75,0.5,4,7,1,2,0,0,0,0,-1,2,-0.25,aliphatic,aliphatic+N,protein
X36234_POS_9_190.144,C9 H19 O3 N1,0.214622556,COMP_20,C20_MSM_U_B,MSM-upland-B,MSM,upland,B,2.111111111,0.333333333,9,19,1,3,0,0,-0.2308,-1.1111,-3,1,-0.3333,aliphatic,lipid,protein
X36234_POS_9_190.144,C9 H19 O3 N1,0.112015338,COMP_16,C16_MSM_U_B,MSM-upland-B,MSM,upland,B,2.111111111,0.333333333,9,19,1,3,0,0,-0.2308,-1.1111,-3,1,-0.3333,aliphatic,lipid,protein
X36234_POS_9_190.144,C9 H19 O3 N1,0.391122052,COMP_18,C18_MSM_U_B,MSM-upland-B,MSM,upland,B,2.111111111,0.333333333,9,19,1,3,0,0,-0.2308,-1.1111,-3,1,-0.3333,aliphatic,lipid,protein
X36234_POS_9_190.144,C9 H19 O3 N1,1.908670445,COMP_17,C17_MSM_U_B,MSM-upland-B,MSM,upland,B,2.111111111,0.333333333,9,19,1,3,0,0,-0.2308,-1.1111,-3,1,-0.3333,aliphatic,lipid,protein
X36234_POS_9_190.144,C9 H19 O3 N1,21.76213498,COMP_19,C19_MSM_U_B,MSM-upland-B,MSM,upland,B,2.111111111,0.333333333,9,19,1,3,0,0,-0.2308,-1.1111,-3,1,-0.3333,aliphatic,lipid,protein
X36584_POS_10_215.128,C11 H18 O4,0.386899418,COMP_17,C17_MSM_U_B,MSM-upland-B,MSM,upland,B,1.636363636,0.363636364,11,18,0,4,0,0,0.1111,-0.9091,-1,3,-0.0909,aliphatic,aliphatic,protein
X36584_POS_10_215.128,C11 H18 O4,0.008069882,COMP_33,C33_OWC_T_A,OWC-transition-A,OWC,transition,A,1.636363636,0.363636364,11,18,0,4,0,0,0.1111,-0.9091,-1,3,-0.0909,aliphatic,aliphatic,protein
X36584_POS_10_215.128,C11 H18 O4,19.48797785,COMP_16,C16_MSM_U_B,MSM-upland-B,MSM,upland,B,1.636363636,0.363636364,11,18,0,4,0,0,0.1111,-0.9091,-1,3,-0.0909,aliphatic,aliphatic,protein
X36584_POS_10_215.128,C11 H18 O4,0.586360364,COMP_20,C20_MSM_U_B,MSM-upland-B,MSM,upland,B,1.636363636,0.363636364,11,18,0,4,0,0,0.1111,-0.9091,-1,3,-0.0909,aliphatic,aliphatic,protein
X36584_POS_10_215.128,C11 H18 O4,0.034265683,COMP_49,C49_OWC_T_B,OWC-transition-B,OWC,transition,B,1.636363636,0.363636364,11,18,0,4,0,0,0.1111,-0.9091,-1,3,-0.0909,aliphatic,aliphatic,protein
X36584_POS_10_215.128,C11 H18 O4,1.212975735,COMP_50,C50_OWC_T_B,OWC-transition-B,OWC,transition,B,1.636363636,0.363636364,11,18,0,4,0,0,0.1111,-0.9091,-1,3,-0.0909,aliphatic,aliphatic,protein
X36584_POS_10_215.128,C11 H18 O4,0.145511702,COMP_32,C32_OWC_T_A,OWC-transition-A,OWC,transition,A,1.636363636,0.363636364,11,18,0,4,0,0,0.1111,-0.9091,-1,3,-0.0909,aliphatic,aliphatic,protein
X36584_POS_10_215.128,C11 H18 O4,0.171295588,COMP_34,C34_OWC_T_A,OWC-transition-A,OWC,transition,A,1.636363636,0.363636364,11,18,0,4,0,0,0.1111,-0.9091,-1,3,-0.0909,aliphatic,aliphatic,protein
X36584_POS_10_215.128,C11 H18 O4,0.11984895,COMP_19,C19_MSM_U_B,MSM-upland-B,MSM,upland,B,1.636363636,0.363636364,11,18,0,4,0,0,0.1111,-0.9091,-1,3,-0.0909,aliphatic,aliphatic,protein
X36584_POS_10_215.128,C11 H18 O4,0.038916694,COMP_46,C46_OWC_T_B,OWC-transition-B,OWC,transition,B,1.636363636,0.363636364,11,18,0,4,0,0,0.1111,-0.9091,-1,3,-0.0909,aliphatic,aliphatic,protein
X36584_POS_10_215.128,C11 H18 O4,0.378174134,COMP_40,C40_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.636363636,0.363636364,11,18,0,4,0,0,0.1111,-0.9091,-1,3,-0.0909,aliphatic,aliphatic,protein
X36584_POS_10_215.128,C11 H18 O4,0.964303768,COMP_48,C48_OWC_T_B,OWC-transition-B,OWC,transition,B,1.636363636,0.363636364,11,18,0,4,0,0,0.1111,-0.9091,-1,3,-0.0909,aliphatic,aliphatic,protein
X36584_POS_10_215.128,C11 H18 O4,0.105046843,COMP_36,C36_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.636363636,0.363636364,11,18,0,4,0,0,0.1111,-0.9091,-1,3,-0.0909,aliphatic,aliphatic,protein
X36584_POS_10_215.128,C11 H18 O4,0.257521254,COMP_38,C38_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.636363636,0.363636364,11,18,0,4,0,0,0.1111,-0.9091,-1,3,-0.0909,aliphatic,aliphatic,protein
X36584_POS_10_215.128,C11 H18 O4,0.949349233,COMP_31,C31_OWC_T_A,OWC-transition-A,OWC,transition,A,1.636363636,0.363636364,11,18,0,4,0,0,0.1111,-0.9091,-1,3,-0.0909,aliphatic,aliphatic,protein
X36584_POS_10_215.128,C11 H18 O4,0.077127273,COMP_18,C18_MSM_U_B,MSM-upland-B,MSM,upland,B,1.636363636,0.363636364,11,18,0,4,0,0,0.1111,-0.9091,-1,3,-0.0909,aliphatic,aliphatic,protein
X36584_POS_10_215.128,C11 H18 O4,0.482683992,COMP_35,C35_OWC_T_A,OWC-transition-A,OWC,transition,A,1.636363636,0.363636364,11,18,0,4,0,0,0.1111,-0.9091,-1,3,-0.0909,aliphatic,aliphatic,protein
X36584_POS_10_215.128,C11 H18 O4,0.158265874,COMP_37,C37_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.636363636,0.363636364,11,18,0,4,0,0,0.1111,-0.9091,-1,3,-0.0909,aliphatic,aliphatic,protein
X36584_POS_10_215.128,C11 H18 O4,0.060971347,COMP_47,C47_OWC_T_B,OWC-transition-B,OWC,transition,B,1.636363636,0.363636364,11,18,0,4,0,0,0.1111,-0.9091,-1,3,-0.0909,aliphatic,aliphatic,protein
X36586_POS_10_238.107,C12 H15 O4 N1,0.726408115,COMP_13,C13_MSM_W_O,MSM-wetland-O,MSM,wetland,O,1.25,0.333333333,12,15,1,4,0,0,0.3333,-0.3333,1,6,0.0833,unsaturated/lignin,unsaturated/lignin,lignin
X36586_POS_10_238.107,C12 H15 O4 N1,0.666348237,COMP_20,C20_MSM_U_B,MSM-upland-B,MSM,upland,B,1.25,0.333333333,12,15,1,4,0,0,0.3333,-0.3333,1,6,0.0833,unsaturated/lignin,unsaturated/lignin,lignin
X36586_POS_10_238.107,C12 H15 O4 N1,0.055353773,COMP_19,C19_MSM_U_B,MSM-upland-B,MSM,upland,B,1.25,0.333333333,12,15,1,4,0,0,0.3333,-0.3333,1,6,0.0833,unsaturated/lignin,unsaturated/lignin,lignin
X36586_POS_10_238.107,C12 H15 O4 N1,0.321759784,COMP_15,C15_MSM_W_O,MSM-wetland-O,MSM,wetland,O,1.25,0.333333333,12,15,1,4,0,0,0.3333,-0.3333,1,6,0.0833,unsaturated/lignin,unsaturated/lignin,lignin
X36586_POS_10_238.107,C12 H15 O4 N1,1.721920051,COMP_17,C17_MSM_U_B,MSM-upland-B,MSM,upland,B,1.25,0.333333333,12,15,1,4,0,0,0.3333,-0.3333,1,6,0.0833,unsaturated/lignin,unsaturated/lignin,lignin
X36586_POS_10_238.107,C12 H15 O4 N1,0.220936598,COMP_14,C14_MSM_W_O,MSM-wetland-O,MSM,wetland,O,1.25,0.333333333,12,15,1,4,0,0,0.3333,-0.3333,1,6,0.0833,unsaturated/lignin,unsaturated/lignin,lignin
X36586_POS_10_238.107,C12 H15 O4 N1,1.916984615,COMP_16,C16_MSM_U_B,MSM-upland-B,MSM,upland,B,1.25,0.333333333,12,15,1,4,0,0,0.3333,-0.3333,1,6,0.0833,unsaturated/lignin,unsaturated/lignin,lignin
X36586_POS_10_238.107,C12 H15 O4 N1,0.050343929,COMP_40,C40_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.25,0.333333333,12,15,1,4,0,0,0.3333,-0.3333,1,6,0.0833,unsaturated/lignin,unsaturated/lignin,lignin
X36586_POS_10_238.107,C12 H15 O4 N1,4.704641434,COMP_18,C18_MSM_U_B,MSM-upland-B,MSM,upland,B,1.25,0.333333333,12,15,1,4,0,0,0.3333,-0.3333,1,6,0.0833,unsaturated/lignin,unsaturated/lignin,lignin
X36586_POS_10_238.107,C12 H15 O4 N1,1.221001027,COMP_38,C38_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.25,0.333333333,12,15,1,4,0,0,0.3333,-0.3333,1,6,0.0833,unsaturated/lignin,unsaturated/lignin,lignin
X36586_POS_10_238.107,C12 H15 O4 N1,0.139608999,COMP_37,C37_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.25,0.333333333,12,15,1,4,0,0,0.3333,-0.3333,1,6,0.0833,unsaturated/lignin,unsaturated/lignin,lignin
X36586_POS_10_238.107,C12 H15 O4 N1,0.147115896,COMP_12,C12_MSM_W_O,MSM-wetland-O,MSM,wetland,O,1.25,0.333333333,12,15,1,4,0,0,0.3333,-0.3333,1,6,0.0833,unsaturated/lignin,unsaturated/lignin,lignin
X36586_POS_10_238.107,C12 H15 O4 N1,1.070287959,COMP_11,C11_MSM_W_O,MSM-wetland-O,MSM,wetland,O,1.25,0.333333333,12,15,1,4,0,0,0.3333,-0.3333,1,6,0.0833,unsaturated/lignin,unsaturated/lignin,lignin
X36586_POS_10_238.107,C12 H15 O4 N1,0.135088395,COMP_36,C36_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.25,0.333333333,12,15,1,4,0,0,0.3333,-0.3333,1,6,0.0833,unsaturated/lignin,unsaturated/lignin,lignin
X36589_POS_10_334.222,C16 H31 O6 N1,11.03576319,COMP_19,C19_MSM_U_B,MSM-upland-B,MSM,upland,B,1.9375,0.375,16,31,1,6,0,0,-0.1667,-1,-5,2,-0.3125,aliphatic,aliphatic+N,protein
X36589_POS_10_334.222,C16 H31 O6 N1,0.32323843,COMP_17,C17_MSM_U_B,MSM-upland-B,MSM,upland,B,1.9375,0.375,16,31,1,6,0,0,-0.1667,-1,-5,2,-0.3125,aliphatic,aliphatic+N,protein
X36589_POS_10_334.222,C16 H31 O6 N1,0.258741862,COMP_20,C20_MSM_U_B,MSM-upland-B,MSM,upland,B,1.9375,0.375,16,31,1,6,0,0,-0.1667,-1,-5,2,-0.3125,aliphatic,aliphatic+N,protein
X36589_POS_10_334.222,C16 H31 O6 N1,33.9229636,COMP_16,C16_MSM_U_B,MSM-upland-B,MSM,upland,B,1.9375,0.375,16,31,1,6,0,0,-0.1667,-1,-5,2,-0.3125,aliphatic,aliphatic+N,protein
X36589_POS_10_334.222,C16 H31 O6 N1,0.129284231,COMP_18,C18_MSM_U_B,MSM-upland-B,MSM,upland,B,1.9375,0.375,16,31,1,6,0,0,-0.1667,-1,-5,2,-0.3125,aliphatic,aliphatic+N,protein
X37582_POS_11_250.18,C15 H23 O2 N1,0.158324321,COMP_11,C11_MSM_W_O,MSM-wetland-O,MSM,wetland,O,1.533333333,0.133333333,15,23,1,2,0,0,0.2308,-1.0667,2,5,0.1333,aliphatic,aliphatic+N,lipid
X37582_POS_11_250.18,C15 H23 O2 N1,0.716461069,COMP_14,C14_MSM_W_O,MSM-wetland-O,MSM,wetland,O,1.533333333,0.133333333,15,23,1,2,0,0,0.2308,-1.0667,2,5,0.1333,aliphatic,aliphatic+N,lipid
X37582_POS_11_250.18,C15 H23 O2 N1,1.960352642,COMP_13,C13_MSM_W_O,MSM-wetland-O,MSM,wetland,O,1.533333333,0.133333333,15,23,1,2,0,0,0.2308,-1.0667,2,5,0.1333,aliphatic,aliphatic+N,lipid
X37582_POS_11_250.18,C15 H23 O2 N1,0.053224682,COMP_15,C15_MSM_W_O,MSM-wetland-O,MSM,wetland,O,1.533333333,0.133333333,15,23,1,2,0,0,0.2308,-1.0667,2,5,0.1333,aliphatic,aliphatic+N,lipid
X37582_POS_11_250.18,C15 H23 O2 N1,0.323269289,COMP_12,C12_MSM_W_O,MSM-wetland-O,MSM,wetland,O,1.533333333,0.133333333,15,23,1,2,0,0,0.2308,-1.0667,2,5,0.1333,aliphatic,aliphatic+N,lipid
X37987_POS_12_346.15,C15 H23 O8 N1,1.038324656,COMP_16,C16_MSM_U_B,MSM-upland-B,MSM,upland,B,1.533333333,0.533333333,15,23,1,8,0,0,0,-0.2667,-4,5,-0.2667,aliphatic,aliphatic+N,protein
X37987_POS_12_346.15,C15 H23 O8 N1,0.614084901,COMP_20,C20_MSM_U_B,MSM-upland-B,MSM,upland,B,1.533333333,0.533333333,15,23,1,8,0,0,0,-0.2667,-4,5,-0.2667,aliphatic,aliphatic+N,protein
X37987_POS_12_346.15,C15 H23 O8 N1,0.701591488,COMP_17,C17_MSM_U_B,MSM-upland-B,MSM,upland,B,1.533333333,0.533333333,15,23,1,8,0,0,0,-0.2667,-4,5,-0.2667,aliphatic,aliphatic+N,protein
X37987_POS_12_346.15,C15 H23 O8 N1,0.227086182,COMP_18,C18_MSM_U_B,MSM-upland-B,MSM,upland,B,1.533333333,0.533333333,15,23,1,8,0,0,0,-0.2667,-4,5,-0.2667,aliphatic,aliphatic+N,protein
X37987_POS_12_346.15,C15 H23 O8 N1,0.225772535,COMP_19,C19_MSM_U_B,MSM-upland-B,MSM,upland,B,1.533333333,0.533333333,15,23,1,8,0,0,0,-0.2667,-4,5,-0.2667,aliphatic,aliphatic+N,protein
X38619_POS_13_152.107,C9 H13 O1 N1,0.052968073,COMP_41,C41_OWC_U_B,OWC-upland-B,OWC,upland,B,1.444444444,0.111111111,9,13,1,1,0,0,0.3333,-0.8889,2,4,0.2222,unsaturated/lignin,unsaturated/lignin,unsatHC
X38619_POS_13_152.107,C9 H13 O1 N1,0.021388257,COMP_45,C45_OWC_U_B,OWC-upland-B,OWC,upland,B,1.444444444,0.111111111,9,13,1,1,0,0,0.3333,-0.8889,2,4,0.2222,unsaturated/lignin,unsaturated/lignin,unsatHC
X38619_POS_13_152.107,C9 H13 O1 N1,1.679023495,COMP_42,C42_OWC_U_B,OWC-upland-B,OWC,upland,B,1.444444444,0.111111111,9,13,1,1,0,0,0.3333,-0.8889,2,4,0.2222,unsaturated/lignin,unsaturated/lignin,unsatHC
X38619_POS_13_152.107,C9 H13 O1 N1,0.107000193,COMP_44,C44_OWC_U_B,OWC-upland-B,OWC,upland,B,1.444444444,0.111111111,9,13,1,1,0,0,0.3333,-0.8889,2,4,0.2222,unsaturated/lignin,unsaturated/lignin,unsatHC
X38619_POS_13_152.107,C9 H13 O1 N1,0.044288715,COMP_37,C37_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.444444444,0.111111111,9,13,1,1,0,0,0.3333,-0.8889,2,4,0.2222,unsaturated/lignin,unsaturated/lignin,unsatHC
X38619_POS_13_152.107,C9 H13 O1 N1,0.049430257,COMP_36,C36_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.444444444,0.111111111,9,13,1,1,0,0,0.3333,-0.8889,2,4,0.2222,unsaturated/lignin,unsaturated/lignin,unsatHC
X38619_POS_13_152.107,C9 H13 O1 N1,0.052801935,COMP_43,C43_OWC_U_B,OWC-upland-B,OWC,upland,B,1.444444444,0.111111111,9,13,1,1,0,0,0.3333,-0.8889,2,4,0.2222,unsaturated/lignin,unsaturated/lignin,unsatHC
X38619_POS_13_152.107,C9 H13 O1 N1,0.018631642,COMP_40,C40_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.444444444,0.111111111,9,13,1,1,0,0,0.3333,-0.8889,2,4,0.2222,unsaturated/lignin,unsaturated/lignin,unsatHC
X38619_POS_13_152.107,C9 H13 O1 N1,0.057371686,COMP_38,C38_OWC_W_A,OWC-wetland-A,OWC,wetland,A,1.444444444,0.111111111,9,13,1,1,0,0,0.3333,-0.8889,2,4,0.2222,unsaturated/lignin,unsaturated/lignin,unsatHC
X38623_POS_13_288.217,C15 H29 O4 N1,6.0186087,COMP_44,C44_OWC_U_B,OWC-upland-B,OWC,upland,B,1.933333333,0.266666667,15,29,1,4,0,0,-0.0833,-1.2,-3,2,-0.2,aliphatic,aliphatic+N,lipid
X38623_POS_13_288.217,C15 H29 O4 N1,0.577766573,COMP_32,C32_OWC_T_A,OWC-transition-A,OWC,transition,A,1.933333333,0.266666667,15,29,1,4,0,0,-0.0833,-1.2,-3,2,-0.2,aliphatic,aliphatic+N,lipid
X38623_POS_13_288.217,C15 H29 O4 N1,0.363364962,COMP_33,C33_OWC_T_A,OWC-transition-A,OWC,transition,A,1.933333333,0.266666667,15,29,1,4,0,0,-0.0833,-1.2,-3,2,-0.2,aliphatic,aliphatic+N,lipid
X38623_POS_13_288.217,C15 H29 O4 N1,0.078610746,COMP_15,C15_MSM_W_O,MSM-wetland-O,MSM,wetland,O,1.933333333,0.266666667,15,29,1,4,0,0,-0.0833,-1.2,-3,2,-0.2,aliphatic,aliphatic+N,lipid
